1) 2knor = 3en + 2esk (Turkin et al., 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.93 1.93 0.0 19.1 19.1 950  950
1.90 1.90 0.0 18.1 18.1 1000 1000
1.88 1.88 0.0 19.6 19.6 1000 1000
1.86 1.86 0.0 18.5 18.5 1050 1050
1.85 1.85 0.0 20.1 20.1 1050 1050
1.83 1.83 0.0 19.0 19.0 1100 1100
1.81 1.81 0.0 20.6 20.6 1100 1100
1.78 1.78 0.0 20.2 20.2 1200 1200
1.76 1.76 0.0 23.0 23.0 1200 1200
1.74 1.74 0.0 28.0 28.0 1600 1600
1.72 1.72 0.0 31.0 31.0 1600 1600

193) en + sp = mgts + fo (Gasparik & Newton, 1984)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.74 -1.74 0.0 18.5 18.5 890  890
-1.76 -1.76 0.0 18.5 18.5 910  910
-1.60 -1.60 0.0 19.3 19.3 990  990
-1.61 -1.61 0.0 19.3 19.3 1010 1010
-1.52 -1.52 0.0 19.0 19.0 1020 1020
-1.53 -1.53 0.0 19.0 19.0 1040 1040
-1.18 -1.18 0.0 10.2 10.2 1290 1290
-1.19 -1.19 0.0 10.2 10.2 1310 1310
-1.22 -1.22 0.0 19.9 19.9 1390 1390
-1.22 -1.22 0.0 19.9 19.9 1410 1410
-1.10 -1.10 0.0 11.8 11.8 1390 1390
-1.11 -1.11 0.0 11.8 11.8 1410 1410
-1.13 -1.13 0.0 21.7 21.7 1490 1490
-1.13 -1.13 0.0 21.7 21.7 1510 1510
-1.08 -1.08 0.0 13.8 13.8 1490 1490
-1.09 -1.09 0.0 13.8 13.8 1510 1510
-1.11 -1.11 0.0 25.7 25.7 1590 1590
-1.11 -1.11 0.0 25.7 25.7 1610 1610
-1.09 -1.09 0.0 21.8 21.8 1590 1590
-1.09 -1.09 0.0 21.8 21.8 1610 1610
-1.13 -1.13 0.0 29.5 29.5 1590 1590
-1.14 -1.14 0.0 29.5 29.5 1610 1610

194) en + mgts = py (Perkins et al., 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
3.45 3.45 0.0 31.0 31.0 900  900
3.47 3.47 0.0 33.0 33.0 900  900
1.98 1.98 0.0 17.5 17.5 900  900
2.00 2.00 0.0 19.5 19.5 900  900
1.89 1.89 0.0 18.3 18.3 1000 1000
1.91 1.91 0.0 20.3 20.3 1000 1000
2.09 2.09 0.0 21.0 21.0 1000 1000
2.11 2.11 0.0 23.0 23.0 1000 1000
2.69 2.69 0.0 29.0 29.0 1100 1100
2.71 2.71 0.0 31.0 31.0 1100 1100
3.59 3.59 0.0 39.0 39.0 1100 1100
3.61 3.61 0.0 41.0 41.0 1100 1100
1.82 1.82 0.0 20.0 20.0 1100 1100
1.84 1.84 0.0 22.0 22.0 1100 1100
1.88 1.88 0.0 26.0 26.0 1400 1400
1.89 1.89 0.0 28.0 28.0 1400 1400
2.23 2.23 0.0 34.0 34.0 1500 1500
2.24 2.24 0.0 36.0 36.0 1500 1500
1.98 1.98 0.0 34.0 34.0 1600 1600
2.00 2.00 0.0 36.0 36.0 1600 1600
1.69 1.69 0.0 28.5 28.5 1600 1600
1.70 1.70 0.0 30.5 30.5 1600 1600

195) hcrd = crd + H2O (Schreyer & Yoder 1964)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.49 -0.49 0.0 2.2 1.8 500 500
-1.39 -1.39 0.0 5.2 4.8 550 550
-0.85 -0.85 0.0 5.2 4.8 600 600
-0.36 -0.36 0.0 2.2 1.8 600 600
-0.90 -0.90 0.0 5.2 4.8 650 650
0.04 0.04 0.0 2.2 1.8 700 700
0.80 0.80 0.0 1.2 0.8 800 800
0.20 0.20 0.0 2.2 1.8 800 800

196) hcrd = crd + H2O (Carey, 1995; Skippen & Gunter, 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.82 1.82 0.0 0.2 0.1 600 600
0.94 0.94 0.0 0.3 0.2 600 600
0.71 0.71 0.0 0.6 0.4 600 600
0.20 0.20 0.0 1.2 0.8 600 600
-0.58 -0.58 0.0 2.7 2.3 600 600
-0.71 -0.71 0.0 3.2 2.8 600 600
-0.58 -0.58 0.0 4.2 3.8 600 600
-1.66 -1.66 0.0 5.9 5.6 600 600
0.49 0.49 0.0 1.2 0.8 650 650
-0.45 -0.45 0.0 2.2 1.8 650 650
-0.36 -0.36 0.0 2.2 1.8 650 650
0.04 0.04 0.0 2.2 1.8 675 675
0.16 0.16 0.0 1.2 0.8 700 700
0.20 0.20 0.0 2.2 1.8 700 700
1.10 1.10 0.0 1.2 0.8 750 750
0.75 0.75 0.0 1.2 0.8 750 750
0.49 0.49 0.0 2.2 1.8 750 750

197) hcrd = crd + H2O (Mukhopadhyay & Holdaway 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.12 0.12 0.0 2.2 1.8 650 650
0.36 0.36 0.0 2.4 2.0 700 700

198) 5en + 2sp = 5fo + crd (Seifert 1974; Fawcett & Yoder 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.52 -0.52 0.0 3.5 3.5 785 785
-0.39 -0.39 0.0 2.9 2.9 785 785
0.35 0.35 0.0 3.2 3.2 1100 1100
0.32 0.32 0.0 2.6 2.6 1100 1100
-0.29 -0.29 0.0 3.6 3.6 880 880
-0.23 -0.23 0.0 2.6 2.6 880 880
0.04 0.04 0.0 3.2 3.2 1000 1000
0.05 0.05 0.0 2.6 2.6 1000 1000
0.35 0.35 0.0 3.0 3.0 1100 1100
0.32 0.32 0.0 2.4 2.4 1100 1100

199) en + sp = mgts + fo (Seifert 1974; Fawcett & Yoder 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.47 -1.47 0.0 3.5 3.5 785  785
-1.69 -1.69 0.0 2.9 2.9 785  785
-1.04 -1.04 0.0 3.2 3.2 1100 1100
-1.17 -1.17 0.0 2.6 2.6 1100 1100
-1.31 -1.31 0.0 3.6 3.6 880  880
-1.53 -1.53 0.0 2.6 2.6 880  880
-1.15 -1.15 0.0 3.2 3.2 1000 1000
-1.34 -1.34 0.0 2.6 2.6 1000 1000
-1.04 -1.04 0.0 3.0 3.0 1100 1100
-1.17 -1.17 0.0 2.4 2.4 1100 1100

200) hcrd = crd + H2O (Seifert 1974; Fawcett & Yoder 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.70 -0.70 0.0 3.5 3.5 785  785
-0.32 -0.32 0.0 2.9 2.9 785  785
-0.02 -0.02 0.0 3.2 3.2 1100 1100
0.16 0.16 0.0 2.6 2.6 1100 1100
-0.55 -0.55 0.0 3.6 3.6 880  880
-0.24 -0.24 0.0 2.6 2.6 880  880
-0.31 -0.31 0.0 3.2 3.2 1000 1000
-0.04 -0.04 0.0 2.6 2.6 1000 1000
-0.02 -0.02 0.0 3.0 3.0 1100 1100
0.16 0.16 0.0 2.4 2.4 1100 1100

201) en + 2sill + q = crd (Newton, pers comm)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.08 0.08 0.0 7.0 7.0 700 700
0.08 0.08 0.0 4.0 4.0 700 700
0.19 0.19 0.0 7.4 7.4 950 950
0.20 0.20 0.0 6.8 6.8 950 950

202) 2mgts + 3q = crd (Newton, pers comm)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
3.88 3.88 0.0 7.0 7.0 700 700
3.67 3.67 0.0 4.0 4.0 700 700
2.62 2.62 0.0 7.4 7.4 950 950
2.50 2.50 0.0 6.8 6.8 950 950

203) 3en + 6sill = 2mgts + 2crd (Newton, pers comm)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.64 -3.64 0.0 7.0 7.0 700 700
-3.42 -3.42 0.0 4.0 4.0 700 700
-2.06 -2.06 0.0 7.4 7.4 950 950
-1.91 -1.91 0.0 6.8 6.8 950 950

204) 3en + 6sill = 2mgts + 2crd (Newton, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-8.20 -8.20 0.0 10.9 10.9 825 825
-7.65 -7.65 0.0 9.5 9.5 825 825

205) en + 3sill = crd + cor (Newton, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.54 -2.54 0.0 10.9 10.9 825 825
-2.39 -2.39 0.0 9.5 9.5 825 825

206) hcrd + cor = en + 3sill + H2O (Newton, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.06 -0.06 0.0 9.5 9.5 825 825
-0.06 -0.06 0.0 10.9 10.9 825 825

207) hcrd = crd + H2O (Newton, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.60 -2.60 0.0 10.9 10.9 825 825
-2.44 -2.44 0.0 9.5 9.5 825 825

208) 2crd = spr4 + 8q (Newton, 1972; Perkins et al 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.91 -0.91 0.0 6.6 6.6 1225 1225
-0.86 -0.86 0.0 8.2 8.2 1225 1225
-0.92 -0.92 0.0 6.6 6.6 1250 1250
-0.87 -0.87 0.0 7.8 7.8 1250 1250
-0.93 -0.93 0.0 6.6 6.6 1280 1280
-0.87 -0.87 0.0 7.8 7.8 1280 1280
-0.95 -0.95 0.0 7.1 7.1 1300 1300
-0.92 -0.92 0.0 8.3 8.3 1300 1300
-0.98 -0.98 0.0 7.2 7.2 1375 1375
-0.93 -0.93 0.0 8.4 8.4 1375 1375
-0.99 -0.99 0.0 6.7 6.7 1400 1400
-0.97 -0.97 0.0 8.4 8.4 1400 1400

209) 5crd = 2spr5 + 2en + 19q (Newton, 1972; Perkins et al 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.72 -3.72 0.0 6.6 6.6 1225 1225
-3.87 -3.87 0.0 8.2 8.2 1225 1225
-3.73 -3.73 0.0 6.6 6.6 1250 1250
-3.90 -3.90 0.0 7.8 7.8 1250 1250
-3.74 -3.74 0.0 6.6 6.6 1280 1280
-3.93 -3.93 0.0 7.8 7.8 1280 1280
-3.75 -3.75 0.0 7.1 7.1 1300 1300
-3.85 -3.85 0.0 8.3 8.3 1300 1300
-3.78 -3.78 0.0 7.2 7.2 1375 1375
-3.95 -3.95 0.0 8.4 8.4 1375 1375
-3.79 -3.79 0.0 6.7 6.7 1400 1400
-3.87 -3.87 0.0 8.4 8.4 1400 1400

210) crd = 2mgts + 3q (Newton, 1972; Perkins et al 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.98 -1.98 0.0 6.6 6.6 1225 1225
-1.99 -1.99 0.0 8.2 8.2 1225 1225
-1.94 -1.94 0.0 6.6 6.6 1250 1250
-1.94 -1.94 0.0 7.8 7.8 1250 1250
-1.89 -1.89 0.0 6.6 6.6 1280 1280
-1.90 -1.90 0.0 7.8 7.8 1280 1280
-1.87 -1.87 0.0 7.1 7.1 1300 1300
-1.86 -1.86 0.0 8.3 8.3 1300 1300
-1.76 -1.76 0.0 7.2 7.2 1375 1375
-1.75 -1.75 0.0 8.4 8.4 1375 1375
-1.72 -1.72 0.0 6.7 6.7 1400 1400
-1.71 -1.71 0.0 8.4 8.4 1400 1400

211) 2crd = spr4 + 8q (Newton, 1972; Perkins et al 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.07 -1.07 0.0 7.0 7.0 1250 1250
-1.08 -1.08 0.0 7.6 7.6 1250 1250
-1.10 -1.10 0.0 7.0 7.0 1280 1280
-1.09 -1.09 0.0 7.6 7.6 1280 1280

212) 3crd + 4sill = 2spr5 + 17q (Newton, 1972; Perkins et al 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.74 -2.74 0.0 7.0 7.0 1250 1250
-2.72 -2.72 0.0 7.6 7.6 1250 1250
-2.69 -2.69 0.0 7.0 7.0 1280 1280
-2.73 -2.73 0.0 7.6 7.6 1280 1280

213) spr4 + 6q = 2en + 4sill (Newton, 1972; Hensen, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.36 0.36 0.0 10.8 10.8 1050 1050
0.30 0.30 0.0 12.1 12.1 1050 1050
0.28 0.28 0.0 13.3 13.3 1200 1200
0.21 0.21 0.0 15.6 15.6 1200 1200
0.22 0.22 0.0 14.2 14.2 1300 1300
0.15 0.15 0.0 16.1 16.1 1300 1300
0.15 0.15 0.0 16.1 16.1 1400 1400
0.09 0.09 0.0 18.0 18.0 1400 1400
0.15 0.15 0.0 16.5 16.5 1400 1400
0.09 0.09 0.0 17.5 17.5 1400 1400
0.09 0.09 0.0 16.6 16.6 1475 1475
0.04 0.04 0.0 17.5 17.5 1475 1475

214) 2spr5 + 14q = 3en + 10sill (Newton, 1972; Hensen, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
2.49 2.49 0.0 10.8 10.8 1050 1050
2.56 2.56 0.0 12.1 12.1 1050 1050
2.17 2.17 0.0 13.3 13.3 1200 1200
2.23 2.23 0.0 15.6 15.6 1200 1200
1.93 1.93 0.0 14.2 14.2 1300 1300
1.98 1.98 0.0 16.1 16.1 1300 1300
1.68 1.68 0.0 16.1 16.1 1400 1400
1.72 1.72 0.0 18.0 18.0 1400 1400
1.68 1.68 0.0 16.5 16.5 1400 1400
1.72 1.72 0.0 17.5 17.5 1400 1400
1.49 1.49 0.0 16.6 16.6 1475 1475
1.49 1.49 0.0 17.5 17.5 1475 1475

215) en + spr5 = mgts + spr4 (Newton, 1972; Hensen, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.02 -0.02 0.0 10.8 10.8 1050 1050
-0.17 -0.17 0.0 12.1 12.1 1050 1050
0.11 0.11 0.0 13.3 13.3 1200 1200
-0.05 -0.05 0.0 15.6 15.6 1200 1200
0.14 0.14 0.0 14.2 14.2 1300 1300
0.02 0.02 0.0 16.1 16.1 1300 1300
0.17 0.17 0.0 16.1 16.1 1400 1400
0.08 0.08 0.0 18.0 18.0 1400 1400
0.18 0.18 0.0 16.5 16.5 1400 1400
0.07 0.07 0.0 17.5 17.5 1400 1400
0.18 0.18 0.0 16.6 16.6 1475 1475
0.12 0.12 0.0 17.5 17.5 1475 1475

216) spr4 + 2q = 4mgts (Newton, 1972; Hensen, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.70 -3.70 0.0 10.8 10.8 1050 1050
-3.83 -3.83 0.0 12.1 12.1 1050 1050
-3.00 -3.00 0.0 13.3 13.3 1200 1200
-3.11 -3.11 0.0 15.6 15.6 1200 1200
-2.62 -2.62 0.0 14.2 14.2 1300 1300
-2.69 -2.69 0.0 16.1 16.1 1300 1300
-2.29 -2.29 0.0 16.1 16.1 1400 1400
-2.34 -2.34 0.0 18.0 18.0 1400 1400
-2.29 -2.29 0.0 16.5 16.5 1400 1400
-2.34 -2.34 0.0 17.5 17.5 1400 1400
-2.02 -2.02 0.0 16.6 16.6 1475 1475
-2.08 -2.08 0.0 17.5 17.5 1475 1475

217) en + spr4 + 2sill = 6mgts (Newton, 1972; Hensen, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-5.71 -5.71 0.0 10.8 10.8 1050 1050
-5.92 -5.92 0.0 12.1 12.1 1050 1050
-4.60 -4.60 0.0 13.3 13.3 1200 1200
-4.80 -4.80 0.0 15.6 15.6 1200 1200
-4.01 -4.01 0.0 14.2 14.2 1300 1300
-4.14 -4.14 0.0 16.1 16.1 1300 1300
-3.48 -3.48 0.0 16.1 16.1 1400 1400
-3.58 -3.58 0.0 18.0 18.0 1400 1400
-3.47 -3.47 0.0 16.5 16.5 1400 1400
-3.58 -3.58 0.0 17.5 17.5 1400 1400
-3.06 -3.06 0.0 16.6 16.6 1475 1475
-3.17 -3.17 0.0 17.5 17.5 1475 1475

218) 6py = spr4 + 7en + 2sill (Boyd & England 1959; Arima & Onuma 1977; Hensen 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.85 -2.85 0.0 17.0 17.0 1100 1100
-2.91 -2.91 0.0 14.5 14.5 1100 1100
-2.86 -2.86 0.0 18.0 18.0 1100 1100
-2.91 -2.91 0.0 14.5 14.5 1100 1100
-3.30 -3.30 0.0 19.0 19.0 1200 1200
-3.33 -3.33 0.0 15.0 15.0 1200 1200
-3.28 -3.28 0.0 17.3 17.3 1200 1200
-3.32 -3.32 0.0 14.7 14.7 1200 1200
-3.53 -3.53 0.0 19.9 19.9 1250 1250
-3.54 -3.54 0.0 16.2 16.2 1250 1250
-3.76 -3.76 0.0 20.0 20.0 1300 1300
-3.77 -3.77 0.0 15.5 15.5 1300 1300
-4.21 -4.21 0.0 19.3 19.3 1400 1400
-4.26 -4.26 0.0 18.0 18.0 1400 1400
-4.47 -4.47 0.0 20.8 20.8 1450 1450
-4.56 -4.56 0.0 17.1 17.1 1450 1450

219) 7py = spr5 + 9en + 2sill (Boyd & England 1959; Arima & Onuma 1977; Hensen 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-4.15 -4.15 0.0 17.0 17.0 1100 1100
-4.34 -4.34 0.0 14.5 14.5 1100 1100
-4.16 -4.16 0.0 18.0 18.0 1100 1100
-4.34 -4.34 0.0 14.5 14.5 1100 1100
-4.62 -4.62 0.0 19.0 19.0 1200 1200
-4.76 -4.76 0.0 15.0 15.0 1200 1200
-4.60 -4.60 0.0 17.3 17.3 1200 1200
-4.75 -4.75 0.0 14.7 14.7 1200 1200
-4.87 -4.87 0.0 19.9 19.9 1250 1250
-5.02 -5.02 0.0 16.2 16.2 1250 1250
-5.11 -5.11 0.0 20.0 20.0 1300 1300
-5.21 -5.21 0.0 15.5 15.5 1300 1300
-5.60 -5.60 0.0 19.3 19.3 1400 1400
-5.72 -5.72 0.0 18.0 18.0 1400 1400
-5.89 -5.89 0.0 20.8 20.8 1450 1450
-6.11 -6.11 0.0 17.1 17.1 1450 1450

220) py = en + mgts (Boyd & England 1959; Arima & Onuma 1977; Hensen 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.41 -1.41 0.0 17.0 17.0 1100 1100
-1.35 -1.35 0.0 14.5 14.5 1100 1100
-1.42 -1.42 0.0 18.0 18.0 1100 1100
-1.35 -1.35 0.0 14.5 14.5 1100 1100
-1.37 -1.37 0.0 19.0 19.0 1200 1200
-1.32 -1.32 0.0 15.0 15.0 1200 1200
-1.36 -1.36 0.0 17.3 17.3 1200 1200
-1.32 -1.32 0.0 14.7 14.7 1200 1200
-1.35 -1.35 0.0 19.9 19.9 1250 1250
-1.31 -1.31 0.0 16.2 16.2 1250 1250
-1.34 -1.34 0.0 20.0 20.0 1300 1300
-1.29 -1.29 0.0 15.5 15.5 1300 1300
-1.31 -1.31 0.0 19.3 19.3 1400 1400
-1.29 -1.29 0.0 18.0 18.0 1400 1400
-1.31 -1.31 0.0 20.8 20.8 1450 1450
-1.27 -1.27 0.0 17.1 17.1 1450 1450

221) 6py = spr4 + 7en + 2ky (Fockenberg, 2008)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.47 -2.47 0.0 16.0 16.0 1000 1000
-2.49 -2.49 0.0 13.8 13.8 1000 1000
-2.72 -2.72 0.0 17.0 17.0 1050 1050
-2.72 -2.72 0.0 14.3 14.3 1050 1050

222) 7py = spr5 + 9en + 2ky (Fockenberg, 2008)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.77 -3.77 0.0 16.0 16.0 1000 1000
-3.93 -3.93 0.0 13.8 13.8 1000 1000
-4.00 -4.00 0.0 17.0 17.0 1050 1050
-4.11 -4.11 0.0 14.3 14.3 1050 1050

223) en + spr5 = mgts + spr4 (Fockenberg, 2008)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.03 0.03 0.0 13.8 13.8 1000 1000
-0.17 -0.17 0.0 16.0 16.0 1000 1000
0.01 0.01 0.0 14.3 14.3 1050 1050
-0.15 -0.15 0.0 17.0 17.0 1050 1050

224) py = en + mgts (Fockenberg, 2008)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.47 -1.47 0.0 16.0 16.0 1000 1000
-1.41 -1.41 0.0 13.8 13.8 1000 1000
-1.43 -1.43 0.0 17.0 17.0 1050 1050
-1.38 -1.38 0.0 14.3 14.3 1050 1050

225) 2py + 6sp + 4cor = 3spr4 (Akermand et al., 1975; Doroshev & Malinovskiy, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.07 -2.07 0.0 22.2 22.2 950  950
-1.93 -1.93 0.0 19.2 19.2 950  950
-2.24 -2.24 0.0 24.7 24.7 1000 1000
-2.09 -2.09 0.0 19.8 19.8 1000 1000
-2.34 -2.34 0.0 24.7 24.7 1050 1050
-2.25 -2.25 0.0 20.7 20.7 1050 1050
-2.57 -2.57 0.0 27.1 27.1 1150 1150
-2.44 -2.44 0.0 22.1 22.1 1150 1150
-2.64 -2.64 0.0 26.3 26.3 1200 1200
-2.59 -2.59 0.0 23.1 23.1 1200 1200
-2.79 -2.79 0.0 30.5 30.5 1250 1250
-2.65 -2.65 0.0 25.6 25.6 1250 1250
-2.94 -2.94 0.0 31.0 31.0 1350 1350
-2.80 -2.80 0.0 26.1 26.1 1350 1350
-3.02 -3.02 0.0 32.0 32.0 1400 1400
-2.96 -2.96 0.0 29.0 29.0 1400 1400

226) py + 6sp + 8cor = 3spr5 (Akermand et al., 1975; Doroshev & Malinovskiy, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-5.82 -5.82 0.0 22.2 22.2 950  950
-5.89 -5.89 0.0 19.2 19.2 950  950
-5.72 -5.72 0.0 24.7 24.7 1000 1000
-5.73 -5.73 0.0 19.8 19.8 1000 1000
-5.60 -5.60 0.0 24.7 24.7 1050 1050
-5.57 -5.57 0.0 20.7 20.7 1050 1050
-5.42 -5.42 0.0 27.1 27.1 1150 1150
-5.43 -5.43 0.0 22.1 22.1 1150 1150
-5.32 -5.32 0.0 26.3 26.3 1200 1200
-5.29 -5.29 0.0 23.1 23.1 1200 1200
-5.27 -5.27 0.0 30.5 30.5 1250 1250
-5.31 -5.31 0.0 25.6 25.6 1250 1250
-5.11 -5.11 0.0 31.0 31.0 1350 1350
-5.17 -5.17 0.0 26.1 26.1 1350 1350
-5.05 -5.05 0.0 32.0 32.0 1400 1400
-5.05 -5.05 0.0 29.0 29.0 1400 1400

227) 4py + 14cor = 3spr4 + 6sill (Malinovskiy & Doroshev 1975)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.23 -3.23 0.0 21.0 21.0 1400 1400
-3.07 -3.07 0.0 19.5 19.5 1400 1400
-3.38 -3.38 0.0 23.0 23.0 1500 1500
-3.22 -3.22 0.0 20.0 20.0 1500 1500

228) py + 6cor = spr5 + 2sill (Malinovskiy & Doroshev 1975)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.50 -1.50 0.0 21.0 21.0 1400 1400
-1.56 -1.56 0.0 19.5 19.5 1400 1400
-1.47 -1.47 0.0 23.0 23.0 1500 1500
-1.51 -1.51 0.0 20.0 20.0 1500 1500

229) 2en + 6cor = spr4 + 2sill (Malinovskiy & Doroshev 1975)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.30 -0.30 0.0 12.5 12.5 950  950
-0.28 -0.28 0.0 12.5 12.5 1050 1050

230) 3en + 14cor = 2spr5 + 4sill (Malinovskiy & Doroshev 1975)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.43 -2.43 0.0 12.5 12.5 950  950
-2.71 -2.71 0.0 12.5 12.5 1050 1050

231) 2crd + 16sp = 5spr4 (Seifert, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.28 -0.28 0.0 3.3 3.3 775  775
-0.32 -0.32 0.0 4.2 4.2 775  775
-1.02 -1.02 0.0 3.0 3.0 900  900
-1.07 -1.07 0.0 4.2 4.2 900  900
-1.21 -1.21 0.0 3.3 3.3 955  955
-1.23 -1.23 0.0 3.9 3.9 955  955
-1.82 -1.82 0.0 3.0 3.0 1105 1105
-1.84 -1.84 0.0 3.6 3.6 1105 1105

232) 5spr5 + 5en = 3crd + 19sp (Seifert, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
7.01 7.01 0.0 4.2 4.2 775  775
7.03 7.03 0.0 3.3 3.3 775  775
7.40 7.40 0.0 4.2 4.2 900  900
7.42 7.42 0.0 3.0 3.0 900  900
7.63 7.63 0.0 3.9 3.9 955  955
7.64 7.64 0.0 3.3 3.3 955  955
7.94 7.94 0.0 3.6 3.6 1105 1105
7.95 7.95 0.0 3.0 3.0 1105 1105

233) hcrd = crd + H2O (Seifert, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.53 -0.53 0.0 4.2 3.3 775 775
-0.28 -0.28 0.0 4.2 3.0 900 900
-0.20 -0.20 0.0 3.9 3.3 955 955
0.0 0.0 0.0 3.6 3.0 1105 1105

234) en + spr5 = mgts + spr4 (Seifert, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.23 -0.23 0.0 3.3 3.3 775  775
-0.25 -0.25 0.0 4.2 4.2 775  775
-0.14 -0.14 0.0 3.0 3.0 900  900
-0.16 -0.16 0.0 4.2 4.2 900  900
-0.10 -0.10 0.0 3.3 3.3 955  955
-0.11 -0.11 0.0 3.9 3.9 955  955
-0.00 -0.00 0.0 3.0 3.0 1105 1105
-0.01 -0.01 0.0 3.6 3.6 1105 1105

235) en + 4sp + 6cor = 2spr5 (Podlesskii, 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-4.25 -4.25 0.0 15.0 15.0 725 725
-4.01 -4.01 0.0 12.0 12.0 725 725

236) en + 2sp + 2cor = spr4 (Podlesskii, 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.32 -0.32 0.0 15.0 15.0 725 725
-0.34 -0.34 0.0 12.0 12.0 725 725

237) en + 2cor = 2mgts (Podlesskii, 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.61 -3.61 0.0 15.0 15.0 725 725
-4.15 -4.15 0.0 12.0 12.0 725 725

238) 16clin + 6crd = 32en + 7spr4 + 64H2O (Seifert, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
3.64 3.64 0.0 4.0 4.0 760 760
2.37 2.37 0.0 4.0 4.0 770 770
7.04 7.04 0.0 7.0 7.0 755 755
5.84 5.84 0.0 7.0 7.0 765 765

239) hcrd = crd + H2O (Seifert, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.66 -0.66 0.0 4.0 4.0 760 760
-0.97 -0.97 0.0 4.0 4.0 770 770
-1.52 -1.52 0.0 7.0 7.0 755 755
-1.79 -1.79 0.0 7.0 7.0 765 765

240) 2clin + 8cor + 2sp = 3spr4 + 8H2O (Seifert, 1974; Akermand et al., 1975)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.75 -1.75 0.0 2.0 2.0 680 680
-1.28 -1.28 0.0 2.0 2.0 700 700
